,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
12,2,Litecoin,LTC,litecoin,851,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,71734831.2284131,84000000.0,,13,,,,2022-12-01T19:19:00.000Z,77.60432439614596,723278578.9707326,6.5313,-0.1433755,-1.67575942,-0.62645678,40.16627511,46.20463332,26.5499435,5566933113.152552,0.6531,6518763249.28,,2022-12-01T19:19:00.000Z,,,,,,2022-12-01 19:20:28.072088
13,5994,Shiba Inu,SHIB,shiba-inu,456,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-12-01T19:19:00.000Z,9.175574538269514e-06,126047792.74008724,-25.427,-0.38005877,-1.04207797,1.91050889,-27.92567346,-17.6604586,-24.57107238,5037971041.5561695,0.5911,5411157729.34,,2022-12-01T19:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-12-01 19:20:28.072088
14,1958,TRON,TRX,tron,707,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,92133472366.41443,92133472366.41443,,15,71659659264.0,3888187663.695464,,2022-12-01T19:19:00.000Z,0.0542590866832211,207102274.32675114,-3.3877,-0.2480586,-0.23693339,2.68185015,-13.6597545,-12.16184345,-13.40698622,4999078063.555436,0.5865,4999078063.56,,2022-12-01T19:19:00.000Z,,,,,,2022-12-01 19:20:28.072088
0,1,Bitcoin,BTC,bitcoin,9864,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19221843.0,19221843.0,,1,,,,2022-12-01T19:20:00.000Z,16934.495404779136,25483053660.8604,-4.7326,-0.2088807,-0.73698275,2.23367345,-17.28109105,-12.24660948,-15.12644707,325512211954.886,38.1766,355624403500.36,,2022-12-01T19:20:00.000Z,,,,,,2022-12-01 19:21:29.856021
1,1027,Ethereum,ETH,ethereum,6244,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373866.2178,122373866.2178,,2,,,,2022-12-01T19:20:00.000Z,1274.8432429581683,7774584901.5813465,-13.5739,-0.09643779,-1.38827783,6.08462292,-19.47672755,-2.49689583,-19.22768409,156007496462.4292,18.2984,156007496462.43,,2022-12-01T19:20:00.000Z,,,,,,2022-12-01 19:21:29.856021
2,825,Tether,USDT,tether,43481,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,65362681003.3144,73141766321.23428,,3,,,,2022-12-01T19:20:00.000Z,1.0000298659794395,33109310605.40515,-2.9339,-0.00223229,0.00673764,0.06224476,0.01218846,-0.00102092,-0.00572309,65364633123.80136,7.6667,73143950771.72,,2022-12-01T19:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-12-01 19:21:29.856021
3,1839,BNB,BNB,bnb,1148,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain']",200000000.0,159970489.96763322,159979963.59042934,,4,,,,2022-12-01T19:20:00.000Z,291.92783298851356,1482819058.6490328,59.2099,-0.13265639,-2.7958643,-2.38414194,-10.07348008,1.92904542,5.26742483,46699838478.361916,5.477,58385566597.7,,2022-12-01T19:20:00.000Z,,,,,,2022-12-01 19:21:29.856021
4,3408,USD Coin,USDC,usd-coin,8111,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,43080698920.59752,43080698920.59752,,5,,,,2022-12-01T19:20:00.000Z,1.0000704115999237,2805164462.1695366,-9.04,0.00870199,-0.02245925,-0.0031304,0.01058912,0.00995296,0.0165871,43083732301.53435,5.0534,43083732301.53,,2022-12-01T19:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-12-01 19:21:29.856021
5,4687,Binance USD,BUSD,binance-usd,5652,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin']",,22234030899.889256,22234030899.889256,,6,,,,2022-12-01T19:20:00.000Z,1.0001054359353134,8304465311.140088,3.7633,0.01145491,0.01611982,-0.01319627,0.01951448,-0.03263249,0.00946554,22236375165.73297,2.6081,22236375165.73,,2022-12-01T19:20:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-12-01 19:21:29.856021
6,52,XRP,XRP,xrp,852,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50290028663.0,99989207174.0,,7,,,,2022-12-01T19:20:00.000Z,0.3957925924300959,824504862.3481202,-11.9718,-0.36314754,-2.12462,-0.54594762,-14.60559862,-14.44830543,20.38771419,19904420817.9126,2.335,39579259243.01,,2022-12-01T19:20:00.000Z,,,,,,2022-12-01 19:21:29.856021
7,74,Dogecoin,DOGE,dogecoin,606,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,8,,,,2022-12-01T19:20:00.000Z,0.1017322357654651,1023832012.5593865,-18.6644,-0.40969551,-2.96273867,25.12414656,-27.32356886,68.95339202,65.68001483,13496893472.941275,1.5829,13496893472.94,,2022-12-01T19:20:00.000Z,,,,,,2022-12-01 19:21:29.856021
8,2010,Cardano,ADA,cardano,601,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34446662741.285,35193805106.495,,9,,,,2022-12-01T19:20:00.000Z,0.3149049309431155,229601542.12603277,-5.9791,-0.44769682,-0.30099325,-0.09244102,-21.97946809,-26.38779103,-30.6747826,10847423951.765144,1.2725,14170721892.44,,2022-12-01T19:20:00.000Z,,,,,,2022-12-01 19:21:29.856021
9,3890,Polygon,MATIC,polygon,538,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,10,,,,2022-12-01T19:20:00.000Z,0.919870217025318,558061720.3272341,55.4618,-0.42549395,2.31278375,8.30819123,4.3443765,17.95437004,5.26208637,8034438511.558375,0.9423,9198702170.25,,2022-12-01T19:20:00.000Z,,,,,,2022-12-01 19:21:29.856021
10,6636,Polkadot,DOT,polkadot-new,433,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1140718899.0612597,1256742569.3664396,,11,904869778.0,4877901240.313973,,2022-12-01T19:20:00.000Z,5.390721802086723,179101778.91176027,-9.8534,-0.0192497,-1.03237425,0.41031906,-17.25344186,-14.42694955,-26.84119425,6149298239.221897,0.7213,6774749568.29,,2022-12-01T19:20:00.000Z,,,,,,2022-12-01 19:21:29.856021
11,4943,Dai,DAI,multi-collateral-dai,1668,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,5663511314.978935,5663511314.978935,,12,,,,2022-12-01T19:20:00.000Z,0.9997643284106195,286329289.80569863,0.3213,-0.00969073,-0.07448076,-0.03384442,-0.00957584,0.00772995,0.04037973,5662176586.26586,0.6643,5662176586.27,,2022-12-01T19:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-12-01 19:21:29.856021
12,2,Litecoin,LTC,litecoin,851,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,71734831.2284131,84000000.0,,13,,,,2022-12-01T19:20:00.000Z,77.61316452687743,722640087.2649089,6.3242,-0.10208733,-1.71885649,-0.59968889,40.2208706,46.22966294,26.62759615,5567567258.438611,0.653,6519505820.26,,2022-12-01T19:20:00.000Z,,,,,,2022-12-01 19:21:29.856021
13,5994,Shiba Inu,SHIB,shiba-inu,456,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-12-01T19:20:00.000Z,9.176101616351682e-06,125986670.01872802,-25.5672,-0.36745702,-1.08510528,1.91748073,-27.93976241,-17.63089867,-24.56580065,5038260440.776189,0.5911,5411468565.75,,2022-12-01T19:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-12-01 19:21:29.856021
14,1958,TRON,TRX,tron,707,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,92133472366.41443,92133472366.41443,,15,71659659264.0,3888169787.2273774,,2022-12-01T19:20:00.000Z,0.05425883721973955,206874442.97882053,-3.684,-0.22832583,-0.28278243,2.63801312,-13.65801347,-12.1347525,-13.39680195,4999055079.618652,0.5862,4999055079.62,,2022-12-01T19:20:00.000Z,,,,,,2022-12-01 19:21:29.856021
0,1,Bitcoin,BTC,bitcoin,9864,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19221843.0,19221843.0,,1,,,,2022-12-01T19:21:00.000Z,16933.993954205405,25453973330.89074,-5.0432,-0.20624088,-0.80231134,2.22647301,-17.28502241,-12.25162066,-15.1367536,325502573150.6855,38.1754,355613873038.31,,2022-12-01T19:21:00.000Z,,,,,,2022-12-01 19:22:31.155973
1,1027,Ethereum,ETH,ethereum,6244,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373866.2178,122373866.2178,,2,,,,2022-12-01T19:21:00.000Z,1274.8755643455909,7770066017.000606,-13.7277,-0.08657779,-1.41729067,6.07668659,-19.47145134,-2.48700056,-19.22948896,156011451755.5696,18.2988,156011451755.57,,2022-12-01T19:21:00.000Z,,,,,,2022-12-01 19:22:31.155973
2,825,Tether,USDT,tether,43481,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,65362681003.3144,73141766321.23428,,3,,,,2022-12-01T19:21:00.000Z,1.0000435191067512,33076256116.90875,-3.1984,-0.00249252,0.00750835,0.06451427,0.01297572,0.00038681,-0.0038879,65365525528.806526,7.6668,73144949385.57,,2022-12-01T19:21:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-12-01 19:22:31.155973
3,1839,BNB,BNB,bnb,1148,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain']",200000000.0,159970489.96763322,159979963.59042934,,4,,,,2022-12-01T19:21:00.000Z,291.9074046882236,1482845865.17841,59.1115,-0.12748531,-2.83349678,-2.40184093,-10.08780702,1.93362183,5.22161804,46696570553.15533,5.4766,58381480937.64,,2022-12-01T19:21:00.000Z,,,,,,2022-12-01 19:22:31.155973
4,3408,USD Coin,USDC,usd-coin,8111,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,43080698920.59752,43080698920.59752,,5,,,,2022-12-01T19:21:00.000Z,1.0000657087290061,2807210440.617779,-8.9903,0.00525545,-0.02564211,-0.00813338,0.0093496,0.01021999,0.00965681,43083529698.56829,5.0533,43083529698.57,,2022-12-01T19:21:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-12-01 19:22:31.155973
5,4687,Binance USD,BUSD,binance-usd,5652,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin']",,22234030899.889256,22234030899.889256,,6,,,,2022-12-01T19:21:00.000Z,1.000102804941606,8284963198.196571,3.2597,-0.00210031,-0.00842028,0.02312376,-0.00760074,-0.01548918,0.00581077,22236316668.137585,2.6081,22236316668.14,,2022-12-01T19:21:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-12-01 19:22:31.155973
6,52,XRP,XRP,xrp,852,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50290028663.0,99989207174.0,,7,,,,2022-12-01T19:21:00.000Z,0.3958356798253998,824132978.4912215,-12.1073,-0.34960171,-2.15442395,-0.55276466,-14.59508075,-14.43753622,20.39506951,19906587684.257446,2.3352,39583567982.54,,2022-12-01T19:21:00.000Z,,,,,,2022-12-01 19:22:31.155973
7,74,Dogecoin,DOGE,dogecoin,606,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,8,,,,2022-12-01T19:21:00.000Z,0.10170073312626075,1022248358.1231948,-18.9605,-0.42397392,-3.04331904,25.09045097,-27.35066658,68.89155422,65.6295919,13492713993.720572,1.5824,13492713993.72,,2022-12-01T19:21:00.000Z,,,,,,2022-12-01 19:22:31.155973
8,2010,Cardano,ADA,cardano,601,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34446662741.285,35193805106.495,,9,,,,2022-12-01T19:21:00.000Z,0.3149049281722029,229496315.45390317,-6.1021,-0.44296465,-0.31497203,-0.09982953,-21.98062781,-26.39163131,-30.68338978,10847423856.316452,1.2725,14170721767.75,,2022-12-01T19:21:00.000Z,,,,,,2022-12-01 19:22:31.155973
9,3890,Polygon,MATIC,polygon,538,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,10,,,,2022-12-01T19:21:00.000Z,0.919818989294732,557491465.3416772,54.6132,-0.4150122,2.25329346,8.31815185,4.33931378,17.94690426,5.23489231,8033991072.295899,0.9422,9198189892.95,,2022-12-01T19:21:00.000Z,,,,,,2022-12-01 19:22:31.155973
10,6636,Polkadot,DOT,polkadot-new,433,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1140718899.0612597,1256742569.3664396,,11,904869778.0,4877900054.659546,,2022-12-01T19:21:00.000Z,5.390720491782792,179060658.20013678,-9.9519,-0.02244914,-1.06011145,0.39621145,-17.26104978,-14.43158039,-26.85543519,6149296744.53344,0.7213,6774747921.58,,2022-12-01T19:21:00.000Z,,,,,,2022-12-01 19:22:31.155973
11,4943,Dai,DAI,multi-collateral-dai,1668,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,5663511314.978935,5663511314.978935,,12,,,,2022-12-01T19:21:00.000Z,0.9997428334362097,286292506.3257365,0.2008,-0.00446631,-0.06853667,-0.03498689,-0.01009336,0.00113531,0.05523404,5662054849.235075,0.6638,5662054849.24,,2022-12-01T19:21:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-12-01 19:22:31.155973
12,2,Litecoin,LTC,litecoin,851,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,71734831.2284131,84000000.0,,13,,,,2022-12-01T19:21:00.000Z,77.61627197387033,722457441.1239003,6.1941,-0.0824554,-1.71522638,-0.60234735,40.22917053,46.2240602,26.61673492,5567790170.624198,0.653,6519766845.81,,2022-12-01T19:21:00.000Z,,,,,,2022-12-01 19:22:31.155973
13,5994,Shiba Inu,SHIB,shiba-inu,456,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-12-01T19:21:00.000Z,9.176184336794986e-06,125955012.64150243,-25.7228,-0.36351324,-1.12007063,1.91345999,-27.94832735,-17.62350824,-24.56889187,5038305859.5340185,0.5906,5411517348.89,,2022-12-01T19:21:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-12-01 19:22:31.155973
14,1958,TRON,TRX,tron,707,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,92133472366.41443,92133472366.41443,,15,71659659264.0,3888160263.970431,,2022-12-01T19:21:00.000Z,0.05425870432409025,206705550.07732883,-3.9251,-0.22903176,-0.30933887,2.60093961,-13.65537684,-12.13759825,-13.3966049,4999042835.48102,0.5862,4999042835.48,,2022-12-01T19:21:00.000Z,,,,,,2022-12-01 19:22:31.155973
0,1,Bitcoin,BTC,bitcoin,9864,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19221843.0,19221843.0,,1,,,,2022-12-01T19:22:00.000Z,16934.788203408356,25377826911.100872,-5.4662,-0.15341195,-0.93717744,2.21155086,-17.28152344,-12.21738473,-15.12572855,325517840084.1675,38.1772,355630552271.58,,2022-12-01T19:22:00.000Z,,,,,,2022-12-01 19:23:32.421251
1,1027,Ethereum,ETH,ethereum,6244,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373866.2178,122373866.2178,,2,,,,2022-12-01T19:22:00.000Z,1275.1341476660782,7749349257.917013,-14.2428,-0.03101887,-1.46080861,6.07580474,-19.45459497,-2.41952341,-19.21043396,156043095596.2371,18.3026,156043095596.24,,2022-12-01T19:22:00.000Z,,,,,,2022-12-01 19:23:32.421251
2,825,Tether,USDT,tether,43481,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,65362681003.3144,73141766321.23428,,3,,,,2022-12-01T19:22:00.000Z,1.0000365926883552,33026466212.904858,-3.4307,-0.00116317,0.00586077,0.0653416,0.00992855,-0.00069807,-0.00434989,65365072799.53042,7.6668,73144442775.1,,2022-12-01T19:22:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-12-01 19:23:32.421251
3,1839,BNB,BNB,bnb,1148,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain']",200000000.0,159970489.96763322,159979963.59042934,,4,,,,2022-12-01T19:22:00.000Z,292.00019359098303,1481864803.9526613,58.7461,-0.01670021,-2.88962701,-2.3751848,-10.08722192,1.9654867,5.23678021,46711414039.39331,5.4784,58400038718.2,,2022-12-01T19:22:00.000Z,,,,,,2022-12-01 19:23:32.421251
4,3408,USD Coin,USDC,usd-coin,8111,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,43080698920.59752,43080698920.59752,,5,,,,2022-12-01T19:22:00.000Z,1.0000088081294924,2802815703.3712106,-9.1317,0.00028545,-0.01946413,-0.01328643,0.00058659,0.00224308,-0.00014413,43081078380.97224,5.0531,43081078380.97,,2022-12-01T19:22:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-12-01 19:23:32.421251
5,4687,Binance USD,BUSD,binance-usd,5652,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin']",,22234030899.889256,22234030899.889256,,6,,,,2022-12-01T19:22:00.000Z,0.9999685056821818,8271483738.556,3.0054,-0.02569802,0.01198765,-0.0162831,-0.05393082,-0.04087797,-0.01043174,22233330654.253716,2.6078,22233330654.25,,2022-12-01T19:22:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-12-01 19:23:32.421251
6,52,XRP,XRP,xrp,852,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50290028663.0,99989207174.0,,7,,,,2022-12-01T19:22:00.000Z,0.39593881995278957,821821541.4288313,-12.5849,-0.24385722,-2.41454734,-0.59356071,-14.57531422,-14.38366135,20.37772429,19911774604.220184,2.3358,39593881995.28,,2022-12-01T19:22:00.000Z,,,,,,2022-12-01 19:23:32.421251
